Transport_Protocol,Duration,AvgDuration,PBS,AvgPBS,TBS,PBR,AvgPBR,TBR,Missed_Bytes,Packets_Sent,Packets_Received,SRPR,class
1,0.12,0.4143058,64,64.69595782,312,1666,9420.550088,1914,0,6,6,1,1
1,0.01,5.082442105,39,249.7873684,367,68,6848.221053,792,0,8,16,2,0
2,0.64,11.92142857,25,42.85714286,53,2,2.857142857,30,0,1,1,1,0
2,0,0.012398725,38,38.84084292,66,102,141.052849,0,0,1,0,0,1
1,101.04,28.01263889,229,135.75,1117,31700,17147.41667,32868,0,22,29,1.318181818,1
2,0.01,0.218568665,38,48.01844964,66,142,234.3900461,170,0,1,1,1,0
1,15.08,14.93420455,596,588.7727273,848,166,166.9545455,338,0,6,4,0.666666667,0
2,0.02,0.218568665,43,48.01844964,71,404,234.3900461,432,0,1,1,1,1
1,3,1.483461538,0,0,192,0,0,0,0,4,0,0,1
1,3.58,12.47188312,0,394.3636364,600,35627,66967.1039,36667,0,15,26,1.733333333,0
1,5.17,3.239224806,800,183.9263566,2008,48756,4273.112403,100888,0,30,84,2.8,0
2,0.19,7.73375,25,39,53,2,20.75,30,0,1,1,1,0
1,9.39,12.52692308,150,397.4230769,438,501,17218.69231,749,0,7,6,0.857142857,1
1,0.51,1.355411481,118,92.436188,486,12168,9696.138956,12656,0,9,12,1.333333333,0
2,0.29,0.218568665,46,48.01844964,74,98,234.3900461,126,0,1,1,1,1
1,14.7,9.659849624,199,309.4323308,1199,51082,285377.0677,52602,0,25,38,1.52,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
2,38.03,23.41689655,102,80.17241379,242,33,12.06896552,173,0,5,5,1,0
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
1,2.96,2.685888689,0,14.15918612,96,0,0,0,0,2,0,0,1
1,5.12,4.923761855,835,210.5742887,1603,21454,5065.317176,44764,0,19,46,2.421052632,1
1,3.01,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0,1
1,23.36,6.297945205,68,90.45205479,228,439,5496.979452,599,0,4,4,1,0
2,0.42,0.2640539,35,35.32282745,63,119,243.6849378,147,0,1,1,1,0
2,17.41,7.297142857,54,35,166,54,33.57142857,166,0,4,4,1,0
2,13.67,13.67,2,2,30,25,25,53,0,1,1,1,0
2,0.01,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
2,0.18,0.725262759,32,86.91753748,60,48,189.2577616,76,0,1,1,1,0
1,0.07,0.073034483,869,801.4965517,1077,796,735.6137931,960,0,5,4,0.8,1
2,0.11,1.833478261,58,108.9565217,114,286,343.8695652,314,0,2,1,0.5,1
2,0.06,0.725262759,44,86.91753748,72,76,189.2577616,104,0,1,1,1,0
1,0,2.453414634,0,1001.739837,336,0,487.8373984,128,0,8,3,0.375,1
2,55.43,31.67166667,150,105.4583333,318,8,37.83333333,120,0,6,4,0.666666667,0
2,0.26,0.218568665,40,48.01844964,68,85,234.3900461,113,0,1,1,1,1
1,0.09,0.09,1000,1000,1448,188,188,716,0,11,13,1.181818182,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,2.19,7.648125,70,165.375,238,2920,1293.4375,3088,0,4,4,1,1
1,2.88,5.128403869,0,32.81559855,96,0,0,0,0,2,0,0,1
2,0.17,0.218568665,62,48.01844964,90,485,234.3900461,513,0,1,1,1,1
2,10.67,31.59076923,50,81.53846154,106,0,10.84615385,0,0,2,0,0,0
1,4.48,2.605589226,227,109.9848485,675,13624,11775.58249,14192,0,11,14,1.272727273,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,3.9,4.215254237,82,75.74576271,260,4380,4460.700565,88,4462,6,2,0.333333333,0
1,20.28,16.11573529,2343,1005.338235,4343,43303,32163.07353,45103,0,50,45,0.9,1
2,20.42,29.53454545,54,79.18181818,166,54,57.54545455,166,0,4,4,1,0
2,0.35,7.172857143,25,39.28571429,53,2,20.64285714,30,0,1,1,1,0
1,2.82,0.159373278,0,0,192,0,0,0,0,4,0,0,1
2,0.2,0.2,103,103,131,277,277,305,0,1,1,1,0
1,0,1.490784314,0,0,96,0,0,0,0,2,0,0,1
2,50.14,35.4265625,125,101.75,265,8,61.28125,120,0,5,4,0.8,0
1,2.98,2.790571809,0,0,96,0,0,0,0,2,0,0,1
1,11.57,9.407333333,367,804.8,855,9898,12781.73333,10346,0,12,11,0.916666667,1
2,66,34.76958333,175,103.75,371,10,64.25,150,0,7,5,0.714285714,0
2,0.06,0.2640539,31,35.32282745,59,203,243.6849378,231,0,1,1,1,0
1,1.17,1.094215686,67,65.32254902,275,900,2577.671569,1104,0,5,5,1,0
2,36.46,32.65448276,100,108.1724138,212,8,32.13793103,120,0,4,4,1,0
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
1,22.16,14.50392857,298,753.9285714,8538,529430,148902.1071,561950,0,206,375,1.82038835,1
1,3.03,2.685888689,0,14.15918612,96,0,0,0,0,2,0,0,1
1,21.3,38.03040816,69,154.6938776,1309,49191,64179.59184,50871,0,31,42,1.35483871,0
1,0.14,4.923761855,640,210.5742887,1080,704,5065.317176,2448,0,11,26,2.363636364,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0.15,7.7925,60,306.8231707,140,0,50377.0122,80,0,2,2,1,0
2,0.13,0.218568665,51,48.01844964,79,373,234.3900461,401,0,1,1,1,1
1,0.11,4.526363636,0,65.45454545,80,0,28034.54545,80,0,2,2,1,0
1,0.83,0.904045894,244,243.5615942,772,9097,9547.653986,9521,244,10,8,0.8,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.48,1.355411481,142,92.436188,430,4698,9696.138956,4986,0,7,7,1,1
2,0.02,0.012398725,36,38.84084292,64,87,141.052849,0,0,1,0,0,1
1,0.11,7.1925,0,240.21875,80,0,1652.28125,40,0,2,1,0.5,0
2,0,0.012398725,34,38.84084292,62,82,141.052849,0,0,1,0,0,1
2,55.59,35.21947368,175,118.4210526,371,200,84.47368421,396,0,7,7,1,0
2,15.26,15.26,50,50,106,0,0,0,0,2,0,0,0
1,0.15,0.262777778,153,146,361,537,552.7222222,705,0,5,4,0.8,1
1,3.01,5.128403869,0,32.81559855,96,0,0,0,0,2,0,0,1
2,0,0.725262759,33,86.91753748,61,82,189.2577616,110,0,1,1,1,0
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,3,1.4875,0,0,192,0,0,0,0,4,0,0,1
1,18.72,8.4324,642,263.36,2018,53473,17526.88,55241,0,34,44,1.294117647,1
2,0.19,0.725262759,35,86.91753748,63,51,189.2577616,79,0,1,1,1,0
1,2.96,2.98,0,0,192,0,0,0,0,4,0,0,1
1,61.06,102.6688889,1249,1884.222222,18056,475282,762548.8889,415,0,411,6,0.01459854,0
1,0.71,3.152285714,0,76.05714286,88,0,2593.114286,48,0,2,1,0.5,0
2,0.14,17.80666667,16,21.33333333,44,1704,1136,1788,0,1,3,3,1
2,0.51,0.218568665,45,48.01844964,73,122,234.3900461,150,0,1,1,1,1
1,3.01,2.235842697,0,0,96,0,0,0,0,2,0,0,1
1,0.1,0.118181818,1157,1058.218182,1605,188,184.5818182,716,0,11,13,1.181818182,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,1.54,1.355411481,73,92.436188,1081,56431,9696.138956,58119,0,25,42,1.68,1
2,0.11,0.012398725,30,38.84084292,58,78,141.052849,0,0,1,0,0,1
1,0,1.475447761,0,0,96,0,0,0,0,2,0,0,1
2,0.06,0.218568665,43,48.01844964,71,141,234.3900461,169,0,1,1,1,1
1,3,3,0,0,120,0,0,0,0,2,0,0,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
1,3,1.395454545,0,6.181818182,192,0,12.54545455,0,0,4,0,0,1
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
2,0,0.012398725,51,38.84084292,79,127,141.052849,0,0,1,0,0,1
2,33.02,24.8625,106,87.25,302,108,151,332,0,7,8,1.142857143,0
1,16.62,3.239224806,238,183.9263566,606,1402,4273.112403,3380,0,9,14,1.555555556,0
1,103.1,28.93258824,574,399.2235294,3462,157732,88658.27059,162380,0,72,116,1.611111111,0
2,0,0.839704755,54,106.0653595,110,345,392.7018256,373,0,2,1,0.5,1
1,0,6.4425,0,45.375,40,0,163.5,40,0,1,1,1,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
1,0.61,0.380253623,0,0,60,0,0,80,0,1,2,2,1
1,0.14,0.14,0,0,96,0,0,40,0,2,1,0.5,1
2,11.02,29.99424242,50,95.03030303,106,4,48.21212121,60,0,2,2,1,0
1,0.14,0.14,0,0,96,0,0,40,0,2,1,0.5,1
2,0.25,0.725262759,30,86.91753748,58,75,189.2577616,103,0,1,1,1,0
2,0.05,0.012398725,32,38.84084292,60,215,141.052849,0,0,1,0,0,1
2,2.63,15.407,27,49.5,83,27,38.6,83,0,2,2,1,0
2,22.77,26.12333333,81,89.33333333,249,81,81.66666667,249,0,6,6,1,0
1,3,1.501777778,0,0,192,0,0,0,0,4,0,0,1
1,0.01,0.02044586,981,995.2292994,1429,792,780.955414,1200,0,11,10,0.909090909,1
1,0.01,2.453414634,1170,1001.739837,2916,310,487.8373984,558,0,14,6,0.428571429,1
1,2.98,1.49,0,0,192,0,0,0,0,4,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0.05,0.725262759,31,86.91753748,59,47,189.2577616,75,0,1,1,1,0
1,0,0,0,0,96,0,0,0,0,2,0,0,1
2,0.01,0.218568665,46,48.01844964,74,198,234.3900461,226,0,1,1,1,1
1,3,1.490784314,0,0,192,0,0,0,0,4,0,0,1
1,1.5,0.759871795,68,58.98076923,716,27228,3752.487179,28196,0,16,24,1.5,1
1,0.09,0.09,1192,1192,1640,188,188,716,0,11,13,1.181818182,0
2,0.07,0.2640539,37,35.32282745,65,291,243.6849378,319,0,1,1,1,0
2,22.45,26.84,54,55,166,54,54,166,0,4,4,1,0
1,0,1.48828125,0,0,96,0,0,0,0,2,0,0,1
1,0,1.505,0,0,96,0,0,0,0,2,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,11.03,11.03,50,50,106,0,0,0,0,2,0,0,0
2,0.07,0.218568665,39,48.01844964,67,215,234.3900461,243,0,1,1,1,0
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,10.95,11.055,50,50,106,0,0,0,0,2,0,0,0
1,0.95,3.301538462,70,61,150,2112,3740.846154,2232,0,2,3,1.5,0
2,14.79,14.79,50,50,106,0,0,0,0,2,0,0,0
2,0,0.725262759,33,86.91753748,61,65,189.2577616,93,0,1,1,1,0
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
1,1.03,1.484672269,36,35.89915966,884,45497,44142.81681,46945,0,21,36,1.714285714,1
2,0.06,0.725262759,33,86.91753748,61,77,189.2577616,105,0,1,1,1,0
1,0.86,0.904045894,244,243.5615942,772,9097,9547.653986,9521,244,10,8,0.8,1
1,0.81,1.276666667,182,213.8333333,522,5840,6592.666667,6012,1642,8,4,0.5,1
2,49.65,29.35702703,125,95.94594595,265,10,62.32432432,150,0,5,5,1,0
2,0.02,0.012398725,32,38.84084292,60,450,141.052849,0,0,1,0,0,1
1,5.35,4.7375,1363,1316.539063,2635,20135,19625.41406,63852,0,30,96,3.2,1
1,14.33,8.052634561,2233,359.6515581,6681,132701,18664.98017,136545,0,111,169,1.522522523,1
2,55.08,35.441,150,104.4,318,10,65.45,150,0,6,5,0.833333333,0
1,0.23,0.324944945,155,149.7172172,423,1287,1259.554555,1555,1442,5,5,1,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,91.84,34.55888889,179,103.6666667,403,691,79.11111111,915,0,8,8,1,0
1,3,3.000514706,0,0,120,0,0,0,0,2,0,0,1
1,0,3.7388,0,256.6,40,0,17640,40,0,1,1,1,1
1,2.55,3.179083969,411,306.9720102,1139,30268,29075.74046,31352,0,18,27,1.5,0
1,3,1.465895522,0,0,192,0,0,0,0,4,0,0,1
1,6.91,3.785,99,49.5,907,42225,21112.5,43469,0,20,31,1.55,1
1,0.39,7.843730044,680,7467.654572,1052,21260,15913.03048,21952,680,9,17,1.888888889,1
2,0.48,0.218568665,54,48.01844964,82,147,234.3900461,175,0,1,1,1,1
2,0.05,0.725262759,44,86.91753748,72,60,189.2577616,88,0,1,1,1,0
1,2.95,1.475,0,0,192,0,0,0,0,4,0,0,1
1,3.64,3.68232687,80,79.11357341,220,273,269.9750693,124,80,5,3,0.6,0
2,10.22,10.22,50,50,106,0,0,0,0,2,0,0,0
1,2.96,1.504580153,0,0,192,0,0,0,0,4,0,0,1
1,0.19,1.984359862,108,89.78546713,356,1472,4809.401384,1720,0,6,6,1,0
1,0.51,1.125390995,107,95.14218009,355,3833,6479.913507,4081,0,6,6,1,0
1,17.78,28.6373384,58,322.0228137,338,13140,155675.1635,13500,0,7,9,1.285714286,0
2,0.15,0.218568665,43,48.01844964,71,141,234.3900461,169,0,1,1,1,1
1,4.5,5.036857143,596,407.2571429,808,168,320.5142857,340,0,5,4,0.8,0
1,3.58,3.509455041,80,77.38419619,220,273,264.0735695,124,80,5,3,0.6,0
1,0.14,0.14,0,0,96,0,0,40,0,2,1,0.5,1
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
1,3,1.490882353,0,0,192,0,0,0,0,4,0,0,1
2,44.44,20.45333333,158,74.83333333,438,298,86,578,0,10,10,1,0
1,3,1.481188811,0,0,192,0,0,0,0,4,0,0,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,3.62,2.781725516,174,10.25183211,390,0,3.656229181,128,0,5,3,0.6,1
2,0.06,0.2640539,36,35.32282745,64,211,243.6849378,239,0,1,1,1,0
2,0.02,0.218568665,46,48.01844964,74,384,234.3900461,412,0,1,1,1,0
1,0,1.552970743,0,0,96,0,0,0,0,2,0,0,1
1,0.55,0.34587741,155,149.5575877,423,1286,1254.047949,1554,1441,5,5,1,1
1,0.51,0.335693046,159,149.9625899,491,1207,1259.629736,1475,159,6,5,0.833333333,1
2,0.02,0.012398725,27,38.84084292,55,418,141.052849,0,0,1,0,0,1
1,103.78,10.94747292,1337,788,4225,133726,70751.52347,137814,0,72,102,1.416666667,1
1,4.68,5.049375,596,443.875,808,167,453.25,339,0,5,4,0.8,0
1,0,0,0,0,96,0,0,0,0,2,0,0,1
2,0.04,0.012398725,41,38.84084292,69,133,141.052849,0,0,1,0,0,1
1,3,1.715714286,0,0,192,0,0,0,0,4,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,55.44,34.72103448,150,101,318,12,16.79310345,180,0,6,6,1,0
2,12.2,7.830833333,50,43,106,4,21.58333333,60,0,2,2,1,0
2,0,0.012398725,44,38.84084292,72,146,141.052849,0,0,1,0,0,1
1,0.51,0.62600551,125,102.4132231,413,4939,5550.330579,5227,0,7,7,1,0
1,0.15,0.86537415,165,170.1836735,172,418,1866.612245,124,583,4,3,0.75,0
1,3.1,5.733906977,304,593.1209302,616,188,1649.795349,604,0,6,8,1.333333333,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,1.11,0.904952978,115,105.7335423,363,2937,6050.194357,3185,0,6,6,1,1
2,0.4,0.218568665,64,48.01844964,92,480,234.3900461,508,0,1,1,1,0
2,0,0.839704755,54,106.0653595,110,511,392.7018256,539,0,2,1,0.5,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.09,0.177142857,1102,1081.714286,1550,188,188,716,0,11,13,1.181818182,0
1,3.01,2.781725516,0,10.25183211,96,0,3.656229181,0,0,2,0,0,1
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0.21,0.358676043,161,149.6818623,429,1286,1259.152764,1554,1447,5,5,1,1
1,5.26,32.51860724,106,460.0612813,354,2453,12354.0585,2701,0,6,6,1,0
2,0.04,0.218568665,47,48.01844964,75,409,234.3900461,437,0,1,1,1,1
1,1.34,1.312883487,93,99.81978206,301,634,5356.867561,842,0,5,5,1,0
2,33.25,16.7375,108,65.5,332,108,41.5,332,0,8,8,1,0
2,23.81,22.64,75,72.88888889,159,6,12.77777778,90,0,3,3,1,0
2,0.02,0.218568665,47,48.01844964,75,218,234.3900461,246,0,1,1,1,1
1,3,2.217,0,0,192,0,0,0,0,4,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,3.06,0.454064516,159,161.3032258,260,3407,1726.567742,124,159,6,3,0.5,0
1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
1,71.33,67.88,0,77,265024,8986288,5526349.333,9112320,0,6561,3368,0.513336382,1
1,0.48,1.355411481,92,92.436188,300,958,9696.138956,1166,0,5,5,1,1
1,0,1.552970743,0,0,96,0,0,0,0,2,0,0,1
1,0.3,0.352857143,416,393.9047619,684,829,6894.285714,1097,416,5,5,1,1
1,33.14,15.70185535,887,358.0078616,7935,436069,44173.50314,448797,0,176,318,1.806818182,0
1,1.62,29.41673828,187,154.0332031,395,1967,819.9316406,2175,0,5,5,1,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
2,0.69,0.503333333,47,47,75,52,52,80,0,1,1,1,1
1,2.62,2.62,0,0,336,0,0,128,0,8,3,0.375,1
1,11.22,11.88387179,1347,1344.276068,2795,20134,20046.64188,43404,0,36,78,2.166666667,1
2,0.01,0.218568665,47,48.01844964,75,385,234.3900461,413,0,1,1,1,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
2,0.03,0.839704755,56,106.0653595,112,373,392.7018256,401,0,2,1,0.5,1
2,0.24,0.725262759,33,86.91753748,61,53,189.2577616,81,0,1,1,1,0
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
2,0.7,0.218568665,45,48.01844964,73,111,234.3900461,139,0,1,1,1,1
1,1.49,17.17945591,876,1079.275797,1804,30809,48387.16135,31893,0,23,27,1.173913043,1
1,0,1.5,0,0,96,0,0,0,0,2,0,0,1
2,35.19,21.02555556,108,73.88888889,332,108,60,332,0,8,8,1,0
1,0.23,0.358676043,155,149.6818623,423,1286,1259.152764,1554,1441,5,5,1,1
2,0,4.672058824,35,243.1139706,63,196,6917.898897,252,0,1,2,2,1
2,10.58,10.89,50,50,106,0,0,0,0,2,0,0,0
1,0.43,0.358676043,156,149.6818623,424,1286,1259.152764,1554,1442,5,5,1,1
1,0.2,0.330762916,156,149.8961854,424,1286,1257.438918,1554,1442,5,5,1,1
1,2.97,1.48261811,0,0,192,0,0,0,0,4,0,0,1
2,0.37,0.218568665,42,48.01844964,70,99,234.3900461,127,0,1,1,1,1
1,3,1.5,0,0,192,0,0,0,0,4,0,0,1
2,0.62,0.218568665,43,48.01844964,71,177,234.3900461,205,0,1,1,1,0
1,0.42,0.334925373,702,679.5124378,910,632,620.920398,840,0,5,5,1,1
1,1.18,0.537827298,85,84.34818942,333,1517,3338.690808,1765,0,6,6,1,0
2,33.47,31.1635,100,95,212,6,18.5,90,0,4,3,0.75,0
1,16.08,26.95701754,1566,1482.833333,5086,141849,105304,146329,0,88,112,1.272727273,0
1,44.15,25.825,245,229.75,765,1878,6531,2278,0,13,10,0.769230769,1
2,0.69,0.218568665,47,48.01844964,75,93,234.3900461,121,0,1,1,1,1
1,2.99,2.790571809,0,0,96,0,0,0,0,2,0,0,1
1,2.75,14.80229814,293,520.0062112,2333,124444,153315.2795,128284,0,51,96,1.882352941,1
1,3,3,0,0,120,0,0,0,0,2,0,0,1
1,2.77,1.355411481,94,92.436188,302,7300,9696.138956,7588,0,5,7,1.4,1
1,0.89,0.904045894,245,243.5615942,929,13564,9547.653986,14040,4499,13,9,0.692307692,1
1,100.24,37.78384615,80,657.8076923,328,1417,1422131.577,1625,0,6,5,0.833333333,1
2,22.6,33.57885714,75,104.4,159,2,86.65714286,30,0,3,1,0.333333333,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0.31,0.346666667,0,0,52,0,0,40,0,1,1,1,0
2,7.54,23.72233333,88,422.6666667,144,0,0,0,0,2,0,0,1
2,0.02,0.218568665,56,48.01844964,84,140,234.3900461,168,0,1,1,1,1
1,0.1,0.1,1207,1207,1655,188,188,716,0,11,13,1.181818182,0
1,2.98,5.128403869,0,32.81559855,96,0,0,0,0,2,0,0,1
1,0.27,0.335693046,157,149.9625899,425,1285,1259.629736,1553,1442,5,5,1,1
1,0.24,0.537827298,90,84.34818942,218,0,3338.690808,48,0,3,1,0.333333333,1
1,11.74,17.17945591,2827,1079.275797,4707,64503,48387.16135,66783,0,47,57,1.212765957,1
2,0.12,8.216666667,25,41.66666667,53,2,41.33333333,30,0,1,1,1,0
2,0.06,0.2640539,32,35.32282745,60,156,243.6849378,184,0,1,1,1,0
1,0,2.309843137,0,0,96,0,0,0,0,2,0,0,1
1,0.01,0.215625,981,981,1429,711,711,1119,0,11,10,0.909090909,0
2,20.58,20.58,22,22,54,22,22,50,0,1,1,1,0
2,0.15,0.725262759,44,86.91753748,72,76,189.2577616,104,0,1,1,1,0
1,1.64,1.355411481,86,92.436188,334,3037,9696.138956,3285,0,6,6,1,1
2,1.86,6.473056653,71,214.5072464,127,648,6596.981555,760,0,2,4,2,1
1,3.64,2.330909091,0,0,192,0,0,0,0,4,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.05,4.789879808,97,306.6586538,345,2147,10493.98798,4790,0,6,12,2,0
2,0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0.29,50.34,81,72.5,369,9469,11982,9797,0,7,8,1.142857143,0
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,1.19,1.527990074,64,69.34243176,1952,117133,128476.0174,120661,0,47,88,1.872340426,0
2,23.67,26.12714286,81,80.71428571,249,81,77.42857143,249,0,6,6,1,0
2,0,0.012398725,34,38.84084292,62,112,141.052849,0,0,1,0,0,1
1,0.22,0.335693046,118,149.9625899,386,1286,1259.629736,1554,1404,5,5,1,1
1,0.12,0.490454545,474,471.6818182,682,1057,5042.363636,1265,474,5,5,1,1
2,0.49,6.385822222,31,334.3392593,59,144,11277.13185,172,0,1,1,1,1
1,123.12,47.72365854,402,182.6829268,2822,117074,33382.39024,120762,0,60,92,1.533333333,1
2,0.39,6.800714286,25,37.78571429,53,2,6.571428571,30,0,1,1,1,0
1,0.04,0.979865772,0,141.4228188,240,10470,11280.33557,10870,0,6,10,1.666666667,1
1,60.97,59.68460478,81,79.05514706,658,403,401.2490809,571,0,12,4,0.333333333,1
2,0.01,0.218568665,45,48.01844964,73,357,234.3900461,385,0,1,1,1,1
1,2.96,1.480555556,0,0,192,0,0,0,0,4,0,0,1
1,0.09,0.09,0,0,216,0,0,112,0,4,2,0.5,1
2,12.64,4.789879808,455,306.6586538,819,3536,10493.98798,4152,0,13,22,1.692307692,0
2,11.66,31.60941176,50,97.41176471,106,4,34.88235294,60,0,2,2,1,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0,1.674977503,0,0,96,0,0,0,0,2,0,0,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
1,2.62,3.893179104,47,45.28208955,427,62,103.5477612,546,0,9,12,1.333333333,0
2,73.44,45.21538462,179,125.3076923,403,666,58.15384615,862,0,8,7,0.875,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,3.01,2.309843137,0,0,96,0,0,0,0,2,0,0,1
1,9.08,5.166190476,384,129.8888889,912,4479,4233.238095,4887,0,13,10,0.769230769,0
1,7.54,12.46769231,345,273.0769231,673,5529,5105.615385,5737,0,8,5,0.625,1
1,0.89,1.484672269,36,35.89915966,884,45497,44142.81681,46945,0,21,36,1.714285714,1
1,0.36,0.413057065,206,192.7608696,474,1317,1185.293478,1585,1523,5,5,1,1
1,69.79,69.79,516,516,1004,14299,14299,14587,0,12,7,0.583333333,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,0,1.490789474,0,0,96,0,0,0,0,2,0,0,1
1,298.03,27.69697428,13102,25896.8941,27740,172,6068.086233,900,0,38,18,0.473684211,1
2,43.41,25.755,8,70.8,120,100,77.7,212,0,4,4,1,0
1,0.21,0.330762916,156,149.8961854,424,1285,1257.438918,1553,1441,5,5,1,1
2,36.85,31.22857143,108,117,332,108,66.52380952,332,0,8,8,1,0
2,34.93,25.30846154,79,75.69230769,219,54,35.15384615,166,0,5,4,0.8,0
1,0.1,0.1056,1153,1085,1601,188,188,716,0,11,13,1.181818182,0
1,61.41,59.68460478,81,79.05514706,658,403,401.2490809,571,0,12,4,0.333333333,1
1,0.15,0.159373278,0,0,96,0,0,40,0,2,1,0.5,1
1,3.01,2.317708333,0,0,96,0,0,0,0,2,0,0,1
2,0.3,0.3,58,58,114,150,150,178,0,2,1,0.5,1
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,104.62,25.17806061,307,130.3636364,1275,41999,24447.21818,43403,0,24,35,1.458333333,0
1,3.88,1.003684211,198,200.1578947,406,461,451.7894737,625,0,5,4,0.8,1
1,0.28,2.722251407,88,78.45028143,336,1165,2879.031895,1413,0,6,6,1,0
1,0,1.69,0,0,96,0,0,0,0,2,0,0,1
2,64.36,41.54333333,8,20.77777778,120,150,90,318,0,4,6,1.5,0
2,0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0,1
1,0.52,1.502121212,67,67.05387205,275,900,2751.488215,1104,0,5,5,1,0
1,8.99,18.27392857,362,1108.27381,770,4451,34488.42857,4779,0,10,8,0.8,1
1,0.28,0.414166667,319,311.9166667,567,2109,6123.708333,2357,319,6,6,1,1
1,0.49,1.355411481,125,92.436188,373,3362,9696.138956,3610,0,6,6,1,1
1,3,3.002619048,0,0,120,0,0,0,0,2,0,0,1
1,1.22,1.312883487,92,99.81978206,300,632,5356.867561,840,0,5,5,1,0
1,3.01,2.131428571,0,0,96,0,0,0,0,2,0,0,1
2,11.16,26.965,52,77.5,136,25,34.25,53,0,3,1,0.333333333,0
1,2.94,1.626969697,0,0,96,0,0,0,0,2,0,0,1
2,24.75,6.385822222,511,334.3392593,903,7676,11277.13185,8460,0,14,28,2,0
2,0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0,1
1,0,0,0,0,96,0,0,0,0,2,0,0,1
2,0,0.012398725,38,38.84084292,66,253,141.052849,0,0,1,0,0,1
1,2.93,2.93,0,0,96,0,0,0,0,2,0,0,1
1,3,1.848461538,0,0,192,0,0,0,0,4,0,0,1
1,21.31,31.23125,113,134.325,233,98,36118.175,218,0,3,3,1,0
2,0.01,0.218568665,54,48.01844964,82,119,234.3900461,147,0,1,1,1,1
1,2.99,2.03635274,0,0,96,0,0,0,0,2,0,0,1
1,0.73,1.355411481,71,92.436188,279,1295,9696.138956,1503,0,5,5,1,1
2,15.94,9.278333333,50,43.75,106,0,26.33333333,0,0,2,0,0,0
1,1.23,1.710609137,92,103.035533,300,632,5563.101523,840,0,5,5,1,1
